,index,spotify_artist_id,list_original_name,music_story_id,instagram_url,instagram_username,facebook_url,facebook_username,twitter_url,twitter_username,instagram_followers,instagram_data
64,216,0DxeaLnv6SyYk2DOqkLO8c,"""MAGIC!""",8196,https://www.instagram.com/magiccityatlanta,magiccityatlanta,,,,,132411,"{'pk': '3526917654', 'username': 'magiccityatlanta', 'full_name': 'World Famous Magic City', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/126069448_657759264896961_6709532100935956823_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=SSI1yNpHexcAX9TsdkH&edm=AHG7ALcBAAAA&ccb=7-4&oh=49ef5081368e57372121e29b983d498c&oe=60AF8CFD&_nc_sid=5cbaad', 'profile_pic_id': '2446150670112621972_3526917654', 'is_verified': False, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619753342, 'live_broadcast_id': None, 'id': '3526917654'}"
377,802,0e6qzpphJHtObTSwD75mi0,"""The Avener""",4557123,https://www.instagram.com/theavenermusic,theavenermusic,,,,,34611,"{'pk': '1397671706', 'username': 'theavenermusic', 'full_name': 'The Avener', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/158178744_299824391721055_6127184616233191112_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=ClgNVBZGtr0AX_IzK0I&edm=AHG7ALcBAAAA&ccb=7-4&oh=14a155840c25a448bd86542d1830dc07&oe=60B23FE3&_nc_sid=5cbaad', 'profile_pic_id': '2525709606457132062_1397671706', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619717925, 'live_broadcast_id': None, 'id': '1397671706'}"
197,469,0e86yPdC41PGRkLp2Q1Bph,"""Mother Mother""",154776,https://www.instagram.com/mothermothermusic,mothermothermusic,,,,,386565,"{'pk': '176555759', 'username': 'mothermothermusic', 'full_name': 'Mother Mother', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/176685560_4521182341244705_3257716176971968648_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=p-1mj9jZWWMAX80Z0Iv&edm=AHG7ALcBAAAA&ccb=7-4&oh=f2f1cc3cb08a62e585d02b789518fba7&oe=60B070DA&_nc_sid=5cbaad', 'profile_pic_id': '2561959049416239659_176555759', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619755431, 'live_broadcast_id': None, 'id': '176555759'}"
145,884,0ECwFtbIWEVNwjlrfc6xoL,"""Eagles""",100413,https://www.instagram.com/eagles_empire,eagles_empire,,,,,35174,"{'pk': '1465531843', 'username': 'eagles_empire', 'full_name': 'Jay FTF ¯\\_(ツ)_/¯', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/167265098_274759234225869_2997274993808848334_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=fv9wRlKyFd4AX8oAsfj&edm=AHG7ALcBAAAA&ccb=7-4&oh=52ef2cbace48bb38e689a2feb5f1a135&oe=60B01096&_nc_sid=5cbaad', 'profile_pic_id': '2543150405120373077_1465531843', 'is_verified': False, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619748585, 'live_broadcast_id': None, 'id': '1465531843'}"
108,109,0eDvMgVFoNV3TpwtrVCoTj,"""Pop Smoke""",4723553,http://www.instagram.com/RealPopSmoke,RealPopSmoke,,,,,3767212,
219,220,0eecdvMrqBftK0M1VKhaF4,"""CNCO""",4625483,http://www.instagram.com/CNCOmusic,CNCOmusic,,,,,3722229,
323,703,0EeQBlQJFiAfJeVN2vT9s0,"""Nipsey Hussle""",4560727,https://www.instagram.com/nipseyhussle,nipseyhussle,,,,,5864834,"{'pk': '21202506', 'username': 'nipseyhussle', 'full_name': 'Nipsey Hussle', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/43564526_427930347740165_1289072135393771520_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=TqI6dLhZ94oAX9sUW3k&edm=AHG7ALcBAAAA&ccb=7-4&oh=f8b0139d7c85155da04c6dc2d5b8f900&oe=60B1BBCF&_nc_sid=5cbaad', 'profile_pic_id': '1907040485073790625_21202506', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '21202506'}"
105,106,0EFisYRi20PTADoJrifHrz,"""Jhay Cortez""",4707343,http://www.instagram.com/jhaycortez,jhaycortez,,,,,3028301,
171,429,0eHQ9o50hj6ZDNBt6Ys1sD,"""Yandel""",4483196,https://www.instagram.com/yandel,yandel,,,,,11784445,"{'pk': '28801064', 'username': 'yandel', 'full_name': 'Llandel Veguilla', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/177021367_116789010426349_3000895917655797212_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=0yQdqcrxXDgAX9DzD8c&edm=AHG7ALcBAAAA&ccb=7-4&oh=ef9bb74a7603098d160f8311483c6d37&oe=60B05B19&_nc_sid=5cbaad', 'profile_pic_id': '2559886347148922539_28801064', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '28801064'}"
152,153,0EmeFodog0BfCgMzAIvKQp,"""Shakira""",1666,http://www.instagram.com/shakira,shakira,,,,,70333325,
123,331,0ErzCpIMyLcjPiwT4elrtZ,"""NLE Choppa""",4721210,https://www.instagram.com/nelchoppa,nelchoppa,,,,,122084,"{'pk': '9221757519', 'username': 'nelchoppa', 'full_name': 'NLE CHOPPA', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/178662773_1397373170637837_5966800086641089094_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=M2yMujfp7WsAX-Pj-0p&edm=AHG7ALcBAAAA&ccb=7-4&oh=6b8fee08e09f62d6be2e63bd349eea97&oe=60B21E49&_nc_sid=5cbaad', 'profile_pic_id': '2562923744881133949_9221757519', 'is_verified': False, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619711864, 'live_broadcast_id': None, 'id': '9221757519'}"
476,477,0f5nVCcR06GX8Qikz0COtT,"""Omarion""",105227,http://www.instagram.com/Omarion,Omarion,,,,,3953212,
140,664,0fA0VVWsXO9YnASrzqfmYu,"""Kid Cudi""",111703,https://www.instagram.com/fortheloveofkidcudi,fortheloveofkidcudi,,,,,30633,"{'pk': '4518652337', 'username': 'fortheloveofkidcudi', 'full_name': 'Kid Cudi', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/118136092_729703340929903_7463824016176762457_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=7hw6aYn204gAX_HsL9U&edm=AHG7ALcBAAAA&ccb=7-4&oh=b92e82df4ec7b72fe08c4069d1f287f2&oe=60B2FFA6&_nc_sid=5cbaad', 'profile_pic_id': '2378842359464001529_4518652337', 'is_verified': False, 'has_anonymous_profile_picture': False, 'interop_messaging_user_fbid': 108779687182539, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619729268, 'live_broadcast_id': None, 'id': '4518652337'}"
407,851,0g9vAlRPK9Gt3FKCekk4TW,"""Ab-Soul""",4558359,https://www.instagram.com/souloho3,souloho3,,,,,507538,"{'pk': '31094544', 'username': 'souloho3', 'full_name': 'Ab-Soul', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/138454858_2779519232316115_7628656499983330393_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=PHV6UN3l5HMAX93GBKr&edm=AHG7ALcBAAAA&ccb=7-4&oh=0b9bcc8d64f7b279f7769b0e0320ca6d&oe=60AF64C3&_nc_sid=5cbaad', 'profile_pic_id': '2486482769364863428_31094544', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '31094544'}"
71,135,0gadJ2b9A4SKsB1RFkBb66,"""Passenger""",146038,https://www.instagram.com/passengermusic,passengermusic,,,,,415512,"{'pk': '38161409', 'username': 'passengermusic', 'full_name': 'Passenger', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/139001851_1165175150578731_1728550012224165022_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=8RWqD9ed4_sAX9KDOfx&edm=AHG7ALcBAAAA&ccb=7-4&oh=0d21d0890037ceb0ba950d2ef86a445a&oe=60B0D26D&_nc_sid=5cbaad', 'profile_pic_id': '2487094521908057746_38161409', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '38161409'}"
475,967,0ghlgldX5Dd6720Q3qFyQB,"""TOMORROW X TOGETHER""",,https://www.instagram.com/txt_bighit,txt_bighit,,,,,8353231,"{'pk': '8801017941', 'username': 'txt_bighit', 'full_name': 'TOMORROW X TOGETHER OFFICIAL', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/120846042_1015202245613411_8905705772092890996_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=Hnr9DBCSI4sAX97EuiH&edm=AHG7ALcBAAAA&ccb=7-4&oh=123240a1c7d73fb6bd5c60e83baee7d5&oe=60B29164&_nc_sid=5cbaad', 'profile_pic_id': '2414784770457589063_8801017941', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619708411, 'live_broadcast_id': None, 'id': '8801017941'}"
71,227,0GM7qgcRCORpGnfcN2tCiB,"""Tainy""",,https://www.instagram.com/tainy,tainy,,,,,1001163,"{'pk': '25665586', 'username': 'tainy', 'full_name': 'TAINY', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/173546892_2948860688731852_7801464985684183061_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=8dx7Xm_Ha1kAX-BCzLd&edm=AHG7ALcBAAAA&ccb=7-4&oh=87431666300156b4b12c480c1ea69063&oe=60B0662A&_nc_sid=5cbaad', 'profile_pic_id': '2553360359702296695_25665586', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619742224, 'live_broadcast_id': None, 'id': '25665586'}"
19,20,0H39MdGGX6dbnnQPt6NQkZ,"""SAINt JHN""",4724098,http://www.instagram.com/saintjhn,saintjhn,,,,,849913,
81,244,0haZhu4fFKt0Ag94kZDiz2,"""Sofia Reyes""",4561557,https://www.instagram.com/sofiareyes,sofiareyes,,,,,1914611,"{'pk': '179603006', 'username': 'sofiareyes', 'full_name': 'SOFÍA REYES', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/155930645_1089366891560264_1861268941164548903_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=x5ObmH6FW5UAX-OZtTE&edm=AHG7ALcBAAAA&ccb=7-4&oh=5a17fbd86202e265315e31d750deeac9&oe=60B1164F&_nc_sid=5cbaad', 'profile_pic_id': '2521035988577122019_179603006', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619736958, 'live_broadcast_id': None, 'id': '179603006'}"
396,397,0hCNtLu0JehylgoiP8L4Gh,"""Nicki Minaj""",123043,http://www.instagram.com/nickiminaj,nickiminaj,,,,,132845713,
504,505,0hEurMDQu99nJRq8pTxO14,"""John Mayer""",7677,http://www.instagram.com/johnmayer,johnmayer,,,,,5196209,
455,934,0hItVPjwJLVZrFqOyIsxPf,"""Judy Garland""",3017,https://www.instagram.com/garlandofjudy,garlandofjudy,,,,,52513,"{'pk': '2123399312', 'username': 'garlandofjudy', 'full_name': 'Judy Garland', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/176988057_197891768814119_1004839500071092569_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=sfvHLeEQ_LAAX9iFQab&edm=AHG7ALcBAAAA&ccb=7-4&oh=bdc00562134caccd3097e6e2ee761462&oe=60B131BE&_nc_sid=5cbaad', 'profile_pic_id': '2560168434709098605_2123399312', 'is_verified': False, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619710752, 'live_broadcast_id': None, 'id': '2123399312'}"
173,433,0HkcYmcjrBR3SCw9Ld5VZk,"""Calboy""",4719168,https://www.instagram.com/147calboy,147calboy,,,,,1314904,"{'pk': '1129197584', 'username': '147calboy', 'full_name': 'Calboy🖤🥀', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/161278242_264953408512950_5817985935183354953_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=ANrP12aJgckAX_B7lyw&edm=AHG7ALcBAAAA&ccb=7-4&oh=3f721dad8864b34523d649f60525b8c5&oe=60AF7477&_nc_sid=5cbaad', 'profile_pic_id': '2532388181439824656_1129197584', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619742737, 'live_broadcast_id': None, 'id': '1129197584'}"
169,790,0HU0U9kdXEHZVxUNbuQe8S,"""Donny Hathaway""",2283,https://www.instagram.com/donnyhathawaylp,donnyhathawaylp,,,,,3027,"{'pk': '2028701407', 'username': 'donnyhathawaylp', 'full_name': 'Donny Hathaway Legacy Project', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/50701352_620488711731594_8368310955221712896_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=pG1zo0s71NoAX-eev12&edm=AHG7ALcBAAAA&ccb=7-4&oh=ab755e17fe2fbd83957dcbdd9ee2cd58&oe=60B31250&_nc_sid=5cbaad', 'profile_pic_id': '1976665593126046547_2028701407', 'is_verified': False, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619735729, 'live_broadcast_id': None, 'id': '2028701407'}"
136,963,0huGjMyP507tBCARyzSkrv,"""YBN Cordae""",4717657,https://www.instagram.com/_ybn_cordae,_ybn_cordae,,,,,2029,"{'pk': '39122453994', 'username': '_ybn_cordae', 'full_name': '__#,Nasir __@##)', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/121284982_1061057317662989_8095724065123375454_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=ypf_pG0aiDoAX8NftCL&edm=AHG7ALcBAAAA&ccb=7-4&oh=b254f5ca56e34ca6f81ca3f0b2eb6ab4&oe=60B13600&_nc_sid=5cbaad', 'profile_pic_id': '2417051346543784280_39122453994', 'is_verified': False, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '39122453994'}"
467,468,0id62QV2SZZfvBn9xpmuCl,"""Aloe Blacc""",118993,http://www.instagram.com/aloeblacc,aloeblacc,,,,,170876,
451,452,0iEtIxbK0KxaSlF7G42ZOp,"""Metro Boomin""",4682851,http://www.instagram.com/metroboomin,metroboomin,,,,,4630982,
222,512,0imE3buPhAowREqCrr4CYe,"""Peach Tree Rascals""",,https://www.instagram.com/peachtreerascal,peachtreerascal,,,,,56982,"{'pk': '7814278118', 'username': 'peachtreerascal', 'full_name': 'Peach Tree Rascals', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/145968519_110348331057057_5729225286724857664_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=TPA6DQPcbRAAX_coYx0&edm=AHG7ALcBAAAA&ccb=7-4&oh=674f45ae1f5b748a54f237c874039a6a&oe=60B1CE13&_nc_sid=5cbaad', 'profile_pic_id': '2501183893374276574_7814278118', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619721305, 'live_broadcast_id': None, 'id': '7814278118'}"
30,887,0IsDyC7yhWO36zl3qlFzGH,"""Don Khuma""",,https://www.instagram.com/donkhumalo,donkhumalo,,,,,510,"{'pk': '38594005385', 'username': 'donkhumalo', 'full_name': 'Don Khumalo', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/109784662_303572474337496_5344367273256150241_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=a9bZlfnhPIsAX8rMmfY&edm=AHG7ALcBAAAA&ccb=7-4&oh=6c6bb14116ecef12b6bfb47f1c4ea922&oe=60B2C352&_nc_sid=5cbaad', 'profile_pic_id': '2356969748767251514_38594005385', 'is_verified': False, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '38594005385'}"
881,882,0JBdTCGs111JKKYfLqOEBa,"""Shirin David""",4720127,http://www.instagram.com/shirindavid,shirindavid,,,,,5430412,
630,631,0jNDKefhfSbLR9sFvcPLHo,"""San Holo""",4687749,http://www.instagram.com/sanholobeats,sanholobeats,,,,,471764,
187,188,0jnsk9HBra6NMjO2oANoPY,"""Flo Rida""",105033,http://www.instagram.com/official_flo,official_flo,,,,,814933,
490,988,0JOxt5QOwq0czoJxvSc5hS,"""GASHI""",,https://www.instagram.com/gashi,gashi,,,,,1045606,"{'pk': '43307824', 'username': 'gashi', 'full_name': '', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/179172180_838999827052629_5105946649298173965_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=W_06eRrViH8AX9-OZkU&edm=AHG7ALcBAAAA&ccb=7-4&oh=42c4a52e1c6c3d966c3fd4b1cc52fc38&oe=60B29839&_nc_sid=5cbaad', 'profile_pic_id': '2562862186734487863_43307824', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619762254, 'live_broadcast_id': None, 'id': '43307824'}"
558,1011,0Jsk5iYMr5aNjHury7blm1,"""Boef""",4664603,http://www.instagram.com/boef,boef,,,,,1572939,
548,1077,0k17h0D3J5VfsdmQ1iZtE9,"""Pink Floyd""",100093,https://www.instagram.com/pinkfloyd,pinkfloyd,,,,,3270106,"{'pk': '321736056', 'username': 'pinkfloyd', 'full_name': 'Pink Floyd', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/51998099_1490377114427161_1123645508573724672_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=4rCHK2tIwo8AX9-RSul&edm=AHG7ALcBAAAA&ccb=7-4&oh=ef469827e023efed7ca8b9b09d8970ff&oe=60B1D009&_nc_sid=5cbaad', 'profile_pic_id': '1994238446912061990_321736056', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '321736056'}"
257,571,0kkxsdcaWmWU2yWAqclDh4,"""Rixton""",4556337,https://www.instagram.com/rixton,rixton,,,,,2132,"{'pk': '2998962956', 'username': 'rixton', 'full_name': 'Rixton', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/13108834_240476469675628_1571523852_a.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=AB8QC93bC8IAX8Syv_J&edm=AHG7ALcBAAAA&ccb=7-4&oh=9e9d92be818298008901fc3a8964837a&oe=60AF3167&_nc_sid=5cbaad', 'profile_pic_id': '1245622204652991674_2998962956', 'is_verified': False, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '2998962956'}"
